Code	Country	PTJ1 (wds)	PTJ2 (wds)	SMK1 (wds)	SMK2 (wds)	Self Ev	Sex	Age	Grade/Degree	Yrs of Stay (< Yrs)	ENS Type	Major/ Occupation	Acad. Genre	Test	Score	VST	CEFR	INTM	INSM	INTM+INSM	INTM-INSM	Primary	Secondary	College	Inschool	Outschool	Listening	Reading	Speaking	Writing	NS	Pronunciation	Presentation	EssayW
SM_PAK_086	PAK	127	150	127	158	3	F	24	1	N/A	N/A	Literature	Humanities	N/A	N/A	40	B1_2	4.83	4.5	9.33	0.33	2	3.13	3.5	3.56	2.78	3.25	4	2.75	3.25	3	4	5	3
SM_PAK_087	PAK	109	124	105	132	2	F	21	1	N/A	N/A	Accounting	Social Sciences	N/A	N/A	38	B1_2	4.33	4.83	9.16	-0.5	2.5	2.8	3.5	3.67	2.44	3	3.25	2.5	3.75	1	3	4	4
SM_PAK_088	PAK	126	135	117	135	3	F	22	1	N/A	N/A	Accounting	Social Sciences	N/A	N/A	40	B1_2	4.83	5	9.83	-0.17	2	2.8	3.5	3.89	2.11	3.25	3.25	2.5	3.5	1	2	4	5
SM_PAK_089	PAK	100	82	105	96	2	F	21	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	40	B1_2	4.67	5.17	9.84	-0.5	3	2.8	3.6	3.78	2.56	3	3	3	3.75	1	2	3	5
SM_PAK_090	PAK	139	123	118	100	N/A	M	20	3	N/A	N/A	Physical Therapy	Life Sciences	N/A	N/A	38	B1_2	4.83	4.67	9.5	0.16	4	3.88	3.63	4	3.56	3.5	3.75	4.25	3.5	3	4	3	3
SM_PAK_091	PAK	114	113	105	91	N/A	M	22	2	N/A	N/A	Business Administration	Social Sciences	N/A	N/A	38	B1_2	5	5	10	0	3	3.25	4	3.78	3.33	3.5	2.5	4.5	4	5	4	5	3
SM_PAK_092	PAK	163	182	139	155	N/A	F	22	M	N/A	N/A	Psychology	Humanities	N/A	N/A	23	A2_0	4.67	3.5	8.17	1.17	3.5	3.25	3.25	3.44	3.11	2.75	3.5	3.5	3.25	5	5	2	3
SM_PAK_093	PAK	104	126	118	124	N/A	M	21	2	N/A	N/A	Business Administration	Social Sciences	N/A	N/A	38	B1_2	5	5	10	0	3	3.25	4	3.78	3.33	3.5	2.5	4.5	4	5	4	5	3
SM_PAK_094	PAK	139	131	131	140	N/A	M	22	1	0.5	N/A	Business	Social Sciences	N/A	N/A	40	B1_2	4.83	4.33	9.16	0.5	2	3	3.38	3.44	2.67	3.25	3.75	2.75	3	3	4	5	3
SM_PAK_095	PAK	129	144	132	129	N/A	F	19	3	N/A	N/A	Physical Therapy	Life Sciences	N/A	N/A	46	B1_2	5.17	5	10.17	0.17	4	4.13	3.75	4.11	3.78	4	4	4.5	3.25	5	5	6	3
SM_PAK_096	PAK	157	163	150	153	N/A	M	20	3	N/A	N/A	Physical Therapy	Life Sciences	N/A	N/A	40	B1_2	4.67	5	9.67	-0.33	1.5	2	3.13	2.44	2.44	2.75	1.75	2.75	3	5	5	5	3
SM_PAK_097	PAK	106	142	102	107	N/A	F	24	2	N/A	N/A	English Linguistics	Humanities	N/A	N/A	38	B1_2	4.67	5	9.67	-0.33	4	3.88	4.63	4.11	4.33	4.5	4	4.25	4.25	5	5	5	3
SM_PAK_098	PAK	101	75	96	90	N/A	M	21	3	N/A	N/A	Psychology	Humanities	N/A	N/A	24	A2_0	4.5	4.83	9.33	-0.33	2	3.13	3.25	3.67	2.44	3.5	2.75	3.25	3.25	2	2	6	3
SM_PAK_099	PAK	135	158	149	158	N/A	M	23	1	N/A	N/A	Economics	Social Sciences	N/A	N/A	37	B1_2	5	3.17	8.17	1.83	4	3.25	3.38	4	2.78	3.5	3.25	3.25	3.25	4	3	5	1
SM_PAK_100	PAK	139	106	109	120	N/A	F	22	M	N/A	N/A	Psychology	Humanities	N/A	N/A	44	B1_2	4.67	5.67	10.34	-1	1.5	2	2.25	2.11	2	2.5	1.5	2.75	1.75	5	4	3	3
SM_PHL_001	PHL	128	153	157	123	1	M	16	1	N/A	N/A	Math	Sciences & Technology	N/A	N/A	42	B1_2	4.33	2.67	7	1.66	1	3.25	3.5	3.44	2.78	3.25	3.25	2.75	4.25	1	3	3	4
SM_PHL_002	PHL	155	161	151	157	3	F	16	1	N/A	N/A	Math	Sciences & Technology	N/A	N/A	44	B1_2	5.5	4.67	10.17	0.83	4.5	5.38	5.88	5	6	5.75	5.75	5	6	2	6	4	6
SM_PHL_003	PHL	143	127	135	135	2	F	16	1	N/A	N/A	Math	Sciences & Technology	N/A	N/A	41	B1_2	3.83	3.33	7.16	0.5	3	3.38	2.5	3.33	2.56	3	3.5	2.25	3	2	3	1	3
SM_PHL_004	PHL	121	113	89	85	1	M	17	1	N/A	N/A	Math	Sciences & Technology	N/A	N/A	35	B1_1	5.5	5.17	10.67	0.33	5	3	4.63	4.22	3.67	3.75	3.5	4	4	3	3	4	5
SM_PHL_005	PHL	181	195	165	162	3	F	17	1	N/A	N/A	Information Technology	Sciences & Technology	N/A	N/A	47	B2_0	6	5.33	11.33	0.67	5	5.88	5.75	5.67	5.78	6	5.5	5.75	6	5	6	6	6
SM_PHL_006	PHL	154	193	166	152	3	M	18	1	N/A	N/A	Information Technology	Sciences & Technology	N/A	N/A	43	B1_2	6	6	12	0	4	6	5.63	5.67	5.56	6	6	5.75	5.5	6	5	6	6
SM_PHL_007	PHL	112	118	88	117	1	F	16	1	N/A	N/A	Information Technology	Sciences & Technology	N/A	N/A	45	B1_2	5.83	5.33	11.16	0.5	6	4.75	4.63	5.11	4.56	5.5	4.75	4.25	4.25	4	5	5	6
SM_PHL_008	PHL	125	92	123	124	2	F	17	1	N/A	N/A	Information Technology	Sciences & Technology	N/A	N/A	44	B1_2	5.33	4.5	9.83	0.83	2	4	3.88	3.89	3.56	4.5	4.25	2.75	4.25	5	5	5	5
SM_PHL_009	PHL	119	139	78	124	2	M	17	1	N/A	N/A	International Studies	Humanities	N/A	N/A	42	B1_2	6	5	11	1	3	4.88	6	5.44	4.89	5	6	5.5	5.25	6	6	6	6
SM_PHL_010	PHL	119	152	129	136	2	F	17	1	N/A	N/A	International Studies	Humanities	N/A	N/A	46	B1_2	5	5.5	10.5	-0.5	6	5.13	5.5	5.56	5.22	5	6	4.25	6	4	6	6	6
SM_PHL_011	PHL	69	101	89	70	2	M	18	1	N/A	N/A	Information Technology	Sciences & Technology	N/A	N/A	46	B1_2	5	3.83	8.83	1.17	5	4.25	5	4.78	4.56	4.75	4.75	4.5	4.5	2	5	3	6
SM_PHL_012	PHL	97	136	125	134	2	F	17	1	N/A	N/A	Information Technology	Sciences & Technology	N/A	N/A	44	B1_2	5.33	5.83	11.16	-0.5	6	6	6	6	6	6	6	6	6	6	6	6	6
SM_PHL_013	PHL	130	147	127	117	3	M	17	1	N/A	N/A	Computer	Sciences & Technology	N/A	N/A	41	B1_2	5.83	4.17	10	1.66	5	5.5	6	5.44	5.89	5.75	5.75	5.75	5.75	6	6	6	6
SM_PHL_014	PHL	116	129	121	122	2	F	16	1	N/A	N/A	International Studies	Humanities	N/A	N/A	46	B1_2	5.17	4.5	9.67	0.67	3	3.88	3.75	4.44	3	4	4.75	3.5	3	2	4	4	4
SM_PHL_015	PHL	143	159	77	113	2	F	21	3	N/A	N/A	Human Resource Management	Social Sciences	N/A	N/A	45	B1_2	3.5	3.83	7.33	-0.33	5.5	4.63	5	5	4.78	4.5	4.75	5.25	4.75	2	5	5	5
SM_PHL_016	PHL	125	148	112	106	3	M	19	1	N/A	N/A	Business and Computer Applications	Social Sciences	N/A	N/A	47	B2_0	6	5	11	1	5	3.88	5	4.33	4.67	4	4	5.25	4.5	1	5	5	5
SM_PHL_017	PHL	99	133	95	117	1	F	21	1	N/A	N/A	Photography	Humanities	N/A	N/A	45	B1_2	4.67	4.17	8.84	0.5	4	3.75	4.13	4.78	3.11	3.75	4.5	3.25	4.25	4	5	5	5
SM_PHL_018	PHL	134	111	69	67	3	M	18	1	N/A	N/A	Humanities	Humanities	N/A	N/A	43	B1_2	4.67	5	9.67	-0.33	4	3.88	4.88	4.22	4.44	4.5	4.25	4	4.75	5	5	5	5
SM_PHL_019	PHL	63	68	85	82	2	M	18	1	N/A	N/A	Business and Computer Applications	Social Sciences	N/A	N/A	35	B1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SM_PHL_020	PHL	135	136	102	129	2	F	18	1	N/A	N/A	International Studies	Humanities	N/A	N/A	42	B1_2	5.67	5.83	11.5	-0.16	4	4.63	5	5.44	4	4.5	5.5	4	5.25	6	6	6	6
SM_PHL_021	PHL	142	146	158	146	2	F	17	1	N/A	N/A	International Studies	Humanities	N/A	N/A	46	B1_2	5.33	5.33	10.66	0	6	6	6	6	6	6	6	6	6	4	6	6	6
SM_PHL_022	PHL	132	147	143	146	2	M	19	1	N/A	N/A	Export Management	Social Sciences	N/A	N/A	45	B1_2	1.17	1.5	2.67	-0.33	1	1.5	1.13	1.11	1.44	1	1.75	1.25	1.25	2	1	2	2
SM_PHL_023	PHL	123	143	131	128	3	F	18	1	N/A	N/A	International Studies	Humanities	N/A	N/A	40	B1_2	5.83	6	11.83	-0.17	6	5.5	5.5	6	5.11	5.5	5.5	5.5	5.5	6	6	6	6
SM_PHL_024	PHL	119	112	118	99	2	F	17	1	N/A	N/A	European Studies	Social Sciences	N/A	N/A	45	B1_2	4.83	5.33	10.16	-0.5	3.5	4.88	5.63	5.33	4.78	5.75	5.75	4.75	4.75	5	6	6	6
SM_PHL_025	PHL	152	161	132	127	3	F	16	1	N/A	N/A	European Studies	Social Sciences	N/A	N/A	45	B1_2	5.83	4.67	10.5	1.16	4	3.5	4.88	4.89	3.44	4.5	4.75	3.25	4.25	5	4	5	6
SM_PHL_026	PHL	99	85	67	69	1	M	20	1	N/A	N/A	Computer Application	Sciences & Technology	N/A	N/A	45	B1_2	5.17	6	11.17	-0.83	6	6	6	6	6	6	6	6	6	6	6	6	6
SM_PHL_027	PHL	92	116	79	115	3	F	19	1	N/A	N/A	Export Management	Social Sciences	N/A	N/A	44	B1_2	5.17	4.5	9.67	0.67	4.5	4.5	4.38	4.56	4.33	4.25	4.5	4	5	3	5	5	6
SM_PHL_028	PHL	77	97	103	102	3	M	17	1	N/A	N/A	Biology	Sciences & Technology	N/A	N/A	44	B1_2	4.83	5.33	10.16	-0.5	4	4.38	4.5	4.89	3.89	4.25	4.5	4	5	5	5	5	5
SM_PHL_029	PHL	188	202	159	180	2	F	16	1	N/A	N/A	Math	Sciences & Technology	N/A	N/A	43	B1_2	4.83	2.67	7.5	2.16	1	3.75	3.63	3.56	3.22	3.75	4	2.75	4.25	1	3	3	4
SM_PHL_030	PHL	127	127	125	117	1	F	17	1	N/A	N/A	International Studies	Humanities	N/A	N/A	35	B1_1	3.83	4.17	8	-0.34	3.5	3.75	4.88	4.33	4.11	4.5	4	4.5	4.25	3	3	3	4
SM_PHL_031	PHL	111	150	106	106	2	F	16	1	N/A	N/A	International Studies	Humanities	N/A	N/A	45	B1_2	6	6	12	0	4.5	5.25	5.5	5.67	4.89	5.5	5.75	4.75	5.5	4	6	6	6
SM_PHL_032	PHL	94	125	127	135	2	F	16	1	N/A	N/A	International Studies	Humanities	N/A	N/A	43	B1_2	5	5.33	10.33	-0.33	4.5	4.63	4.75	5.33	4	5	5.5	3.5	4.75	4	6	6	6
SM_PHL_033	PHL	113	109	99	116	3	F	16	1	N/A	N/A	European Studies	Social Sciences	N/A	N/A	44	B1_2	5.83	5	10.83	0.83	6	6	6	6	6	6	6	6	6	5	6	6	6
SM_PHL_034	PHL	106	113	111	99	2	F	17	1	N/A	N/A	Philosophy	Humanities	N/A	N/A	35	B1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SM_PHL_035	PHL	97	122	125	97	3	M	18	1	N/A	N/A	Math	Sciences & Technology	N/A	N/A	47	B2_0	5.67	5.83	11.5	-0.16	4.5	5.25	5.38	5.56	4.89	5.25	6	4	6	1	4	5	5
SM_PHL_036	PHL	163	185	156	165	2	M	18	1	N/A	N/A	Education	Humanities	N/A	N/A	45	B1_2	5.83	5.67	11.5	0.16	6	4.5	5.38	5.56	4.56	4.75	5	5.25	4.75	6	2	6	6
SM_PHL_037	PHL	128	107	104	133	3	F	19	1	N/A	N/A	Literature	Humanities	N/A	N/A	35	B1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SM_PHL_038	PHL	142	165	153	146	2	F	18	1	N/A	N/A	Math	Sciences & Technology	N/A	N/A	25	B1_1	5	3.5	8.5	1.5	5.5	5.88	5.38	5.78	5.44	5.75	5	5.75	6	5	6	6	6
SM_PHL_039	PHL	106	131	113	112	2	M	18	1	N/A	N/A	Math	Sciences & Technology	N/A	N/A	42	B1_2	5.5	4.83	10.33	0.67	4	4.5	5	4.89	4.44	4.75	4.75	4.75	4.75	2	5	5	5
SM_PHL_040	PHL	97	130	90	99	2	M	16	1	N/A	N/A	Chemistry	Sciences & Technology	N/A	N/A	38	B1_2	4.17	5	9.17	-0.83	1.5	2.5	3.88	3.56	2.44	4	3	2.5	3.25	4	5	3	4
SM_PHL_041	PHL	117	142	106	123	2	F	18	1	N/A	N/A	Math	Sciences & Technology	TOEFL (iBT)	90 	43	B2_0	4.67	5.17	9.84	-0.5	3.5	4.75	5.25	5.33	4.33	5	5.5	4.75	4.75	5	6	6	6
SM_PHL_042	PHL	86	77	79	97	2	F	17	1	N/A	N/A	Math	Sciences & Technology	TOEFL (iBT)	90 	43	B2_0	4.67	5.17	9.84	-0.5	3.5	4.75	5.25	5.33	4.33	5	5.5	4.75	4.75	5	6	6	6
SM_PHL_043	PHL	111	125	94	102	2	M	16	1	N/A	N/A	Math	Sciences & Technology	N/A	N/A	46	B1_2	4.67	4.17	8.84	0.5	2	3.75	5.5	5.11	3.56	5.25	4.75	4.25	4.25	5	5	5	5
SM_PHL_044	PHL	177	228	204	202	3	F	16	1	N/A	N/A	Math	Sciences & Technology	N/A	N/A	44	B1_2	5.17	4.5	9.67	0.67	4.5	4.75	5	5	4.67	5.25	4.5	4.25	5.5	4	4	6	6
SM_PHL_045	PHL	136	169	156	172	3	M	16	1	N/A	N/A	Math	Sciences & Technology	N/A	N/A	41	B1_2	4.33	3.83	8.16	0.5	3	4.5	4.5	4.56	4.11	4.25	5	3.75	5	4	5	5	5
SM_PHL_046	PHL	107	125	125	127	2	M	17	1	N/A	N/A	Information Technology	Sciences & Technology	N/A	N/A	45	B1_2	5.17	5.17	10.34	0	2.5	2.88	3.5	3.56	2.67	4.25	3	2.25	3.25	5	6	6	6
SM_PHL_047	PHL	121	136	149	158	2	M	17	1	N/A	N/A	Information Technology	Sciences & Technology	N/A	N/A	43	B1_2	5.83	5	10.83	0.83	4	5.25	5.5	5.89	4.56	5.5	5.5	5.25	5.25	4	6	6	6
SM_PHL_048	PHL	114	123	120	111	2	F	16	1	N/A	N/A	Information Technology	Sciences & Technology	N/A	N/A	40	B1_2	5.67	5.67	11.34	0	5.5	5.88	5.88	6	5.67	5.5	6	6	6	4	5	5	6
SM_PHL_049	PHL	76	96	74	59	1	F	17	1	N/A	N/A	Math	Sciences & Technology	N/A	N/A	42	B1_2	5.17	3.33	8.5	1.84	1	4.25	4.13	4	3.67	4.25	5	3.75	3.75	4	4	5	4
SM_PHL_050	PHL	103	114	124	135	1	M	17	1	N/A	N/A	Information Technology	Sciences & Technology	N/A	N/A	40	B1_2	5.67	4.33	10	1.34	3	3.13	4.38	3.89	3.44	3.75	3.5	3	4.75	1	5	4	5
SM_PHL_051	PHL	143	145	137	146	2	F	16	1	N/A	N/A	Math	Sciences & Technology	N/A	N/A	44	B1_2	5	4.17	9.17	0.83	5	4.63	4.75	5.22	4.22	5.5	4.75	3.75	4.75	5	5	5	5
SM_PHL_052	PHL	76	89	87	71	3	M	17	1	2+	N/A	Math	Sciences & Technology	N/A	N/A	46	B1_2	5.67	4.17	9.84	1.5	4	5.25	5.75	5.11	5.56	5.5	6	4.5	6	1	6	6	6
SM_PHL_053	PHL	128	101	110	112	3	M	16	1	N/A	N/A	Math	Sciences & Technology	N/A	N/A	43	B1_2	6	6	12	0	5.5	6	6	6	5.89	6	6	6	6	2	6	6	6
SM_PHL_054	PHL	198	161	169	153	3	M	18	2	2+	N/A	Marketing Management	Social Sciences	N/A	N/A	44	B1_2	5.17	5.17	10.34	0	4	4.38	4.25	4.89	3.67	4	4.5	4.25	4.5	2	6	6	6
SM_PHL_055	PHL	107	87	77	104	2	F	17	1	2+	N/A	Civil Engineering	Sciences & Technology	N/A	N/A	46	B1_2	6	4.83	10.83	1.17	4.5	5.5	5.88	5.78	5.33	5.75	6	5.25	5.75	4	6	6	6
SM_PHL_056	PHL	83	88	89	90	0	M	17	1	2+	N/A	Information Technology	Sciences & Technology	N/A	N/A	45	B1_2	5.67	5.17	10.84	0.5	3.5	4	4.38	5.11	3.11	4.25	5.25	4.25	3	1	5	5	5
SM_PHL_057	PHL	137	168	133	129	2	M	18	2	N/A	N/A	Information Systems	Sciences & Technology	N/A	N/A	45	B1_2	5	5	10	0	2.5	5.13	5.5	5.33	4.67	5.25	6	4.5	5.5	5	6	6	6
SM_PHL_058	PHL	95	100	82	101	2	F	19	1	N/A	N/A	Export Management	Social Sciences	N/A	N/A	44	B1_2	5.5	4.83	10.33	0.67	3	4.38	4.63	4.67	4	5	4.5	4	4.5	5	5	5	5
SM_PHL_059	PHL	114	130	120	133	2	F	17	1	N/A	N/A	Math	Sciences & Technology	N/A	N/A	43	B1_2	4.67	5.17	9.84	-0.5	3.5	4.75	5.25	5.33	4.33	5	5.5	4.75	4.75	5	6	6	6
SM_PHL_060	PHL	92	82	94	99	3	F	17	1	2+	N/A	Math	Sciences & Technology	N/A	N/A	44	B1_2	5	5.33	10.33	-0.33	3	5.25	4.88	5.67	4	6	6	3.75	4.5	6	6	1	6
SM_PHL_061	PHL	144	143	147	142	2	F	17	1	N/A	N/A	Math	Sciences & Technology	N/A	N/A	43	B1_2	4.67	5.17	9.84	-0.5	3.5	4.75	5.25	5.33	4.33	5	5.5	4.75	4.75	5	6	6	6
SM_PHL_062	PHL	130	120	118	118	2	F	17	2	N/A	N/A	Information Systems	Sciences & Technology	N/A	N/A	25	B1_1	5.83	6	11.83	-0.17	4	5.38	6	5.67	5.33	5.5	6	5.25	6	5	6	5	6
SM_PHL_063	PHL	73	90	106	115	3	F	19	1	2+	N/A	International Economics	Social Sciences	N/A	N/A	47	B2_0	6	6	12	0	6	6	5.88	6	5.89	6	6	5.75	6	6	6	6	6
SM_PHL_064	PHL	159	179	168	148	3	F	16	1	N/A	N/A	Math	Sciences & Technology	TOEFL (iBT)	90 	43	B2_0	4.67	5.17	9.84	-0.5	3.5	4.75	5.25	5.33	4.33	5	5.5	4.75	4.75	5	6	6	6
SM_PHL_065	PHL	119	128	130	123	1	F	16	1	2+	N/A	Biology	Sciences & Technology	N/A	N/A	41	B1_2	4.67	5.17	9.84	-0.5	4.5	4.63	6	5.22	5.22	5	5.5	5.5	5.25	5	6	5	4
SM_PHL_066	PHL	104	80	90	84	2	M	19	2	N/A	N/A	Information Systems	Sciences & Technology	N/A	N/A	39	B1_2	5.67	5.5	11.17	0.17	3	5.25	3.5	4	4.44	4.75	4	3.75	5	6	6	6	6
SM_PHL_067	PHL	102	102	90	85	2	M	18	2	N/A	N/A	Information Systems	Sciences & Technology	N/A	N/A	39	B1_2	5.67	5.17	10.84	0.5	1	2.63	3.5	3	2.67	3.75	2	3	3.5	6	6	6	6
SM_PHL_068	PHL	115	148	103	123	1	M	17	1	2+	N/A	Information Technology	Sciences & Technology	N/A	N/A	44	B1_2	4.17	5.5	9.67	-1.33	6	3.75	4.25	4.67	3.78	3.5	3.75	5.25	3.5	4	6	4	5
SM_PHL_069	PHL	146	146	123	130	1	M	21	1	2+	N/A	Information Technology	Sciences & Technology	N/A	N/A	44	B1_2	5	4.83	9.83	0.17	3	3	4.5	3.67	3.67	3.5	3.5	4.5	3.5	4	6	4	5
SM_PHL_070	PHL	132	170	128	140	1	F	16	1	2+	N/A	Political Science	Social Sciences	N/A	N/A	46	B1_2	4	4.83	8.83	-0.83	4	5.5	5.5	5.44	5.22	5.25	6	4.75	6	4	6	6	6
SM_PHL_071	PHL	140	139	136	137	3	M	17	1	N/A	N/A	Political Science	Social Sciences	N/A	N/A	42	B1_2	5.83	5.33	11.16	0.5	4	4.5	4.75	5	4.11	4.75	4.75	4	5	5	6	5	6
SM_PHL_072	PHL	78	129	128	141	1	M	18	1	2+	N/A	Political Science	Social Sciences	N/A	N/A	47	B2_0	4.67	3.33	8	1.34	3.5	3.88	4.5	4.67	3.56	4.25	4.75	4	3.75	3	4	4	5
SM_PHL_073	PHL	135	160	129	161	3	M	17	2	2+	N/A	Computer Science	Sciences & Technology	N/A	N/A	44	B1_2	5.5	5.67	11.17	-0.17	3.5	6	5	5.22	5.33	5.5	5.5	5.5	5.5	5	5	5	5
SM_PHL_074	PHL	162	182	173	172	3	M	16	1	2+	N/A	Political Science	Social Sciences	N/A	N/A	44	B1_2	5.33	4.5	9.83	0.83	4	4.63	4.63	5.11	4	4.75	5.5	3.5	4.75	2	6	6	6
SM_PHL_075	PHL	112	134	112	148	3	M	16	1	2+	N/A	Political Science	Social Sciences	N/A	N/A	46	B1_2	5.67	5	10.67	0.67	4	4.63	4.75	4.67	4.56	4.75	5	4	5	5	5	5	6
SM_PHL_076	PHL	117	170	155	139	3	F	16	1	2+	N/A	Political Science	Social Sciences	N/A	N/A	46	B1_2	5.33	5	10.33	0.33	3.5	5	5.38	5.78	4.22	5.75	5.75	4.75	4.5	6	6	6	6
SM_PHL_077	PHL	114	119	129	161	3	F	17	1	2+	N/A	Political Science	Social Sciences	N/A	N/A	46	B1_2	4.83	5.5	10.33	-0.67	4.5	5.13	5.38	5.56	4.78	5.25	5.25	5	5.5	5	5	6	6
SM_PHL_078	PHL	149	157	145	155	2	F	17	1	2+	N/A	Political Science	Social Sciences	N/A	N/A	46	B1_2	4.5	4.83	9.33	-0.33	4	4.63	5	5.11	4.33	4.75	5	4.75	4.75	4	6	6	6
SM_PHL_079	PHL	141	127	135	140	3	F	16	1	2+	N/A	Political Science	Social Sciences	N/A	N/A	45	B1_2	5.5	6	11.5	-0.5	5	5.25	5.63	5.11	5.67	5	5.75	5.25	5.75	4	5	5	5
SM_PHL_080	PHL	127	150	156	157	2	F	16	1	2+	N/A	Marketing Management	Social Sciences	N/A	N/A	48	B2_0	4.67	5.83	10.5	-1.16	4.5	5.25	5.38	5.44	5	5.25	5.25	5	5.75	4	6	6	6
SM_PHL_081	PHL	161	163	142	157	1	F	17	1	2+	N/A	Marketing Management	Social Sciences	N/A	N/A	44	B1_2	4.67	5.17	9.84	-0.5	4	4.88	6	5.33	5.22	5.5	5.5	5.25	5.5	4	4	4	4
SM_PHL_082	PHL	88	116	109	113	1	M	17	1	N/A	N/A	Marketing	Social Sciences	N/A	N/A	42	B1_2	5.33	4.17	9.5	1.16	2	2.13	2	2.11	2	3.5	1.25	2	1.5	3	4	4	5
SM_PHL_083	PHL	109	130	111	115	1	F	18	1	N/A	N/A	Marketing	Social Sciences	N/A	N/A	46	B1_2	4.67	5.17	9.84	-0.5	4	5	5.13	4.78	5.11	5.5	5.25	4.5	5	5	5	5	5
SM_PHL_084	PHL	121	119	127	132	2	F	17	1	2+	N/A	Marketing	Social Sciences	N/A	N/A	45	B1_2	4.5	5.67	10.17	-1.17	3.5	4	4.63	5.22	3.22	5	4.5	3.5	4.25	3	5	3	4
SM_PHL_085	PHL	94	96	99	88	1	M	16	1	N/A	N/A	Marketing Management	Social Sciences	N/A	N/A	43	B1_2	5.67	5	10.67	0.67	2	4.63	4.88	4.78	4.11	5.25	4.75	4.25	4.75	3	5	5	4
SM_PHL_086	PHL	95	104	104	112	2	M	18	1	2+	N/A	Marketing	Social Sciences	N/A	N/A	45	B1_2	5.83	6	11.83	-0.17	0	4.75	5.38	4.56	4.44	5	5.75	4	5.5	6	6	6	6
SM_PHL_087	PHL	100	102	112	132	3	F	17	1	2+	N/A	Advertising Management	Social Sciences	N/A	N/A	48	B2_0	4.5	3	7.5	1.5	6	6	5.13	5.78	5.44	5.5	5.5	5.5	5.75	6	6	6	6
SM_PHL_088	PHL	123	118	106	137	2	F	17	1	N/A	N/A	Marketing Management	Social Sciences	N/A	N/A	45	B1_2	5.83	5.17	11	0.66	4.5	4	4.5	4.44	4.11	5.25	4.75	3.25	3.75	6	4	5	5
SM_PHL_089	PHL	111	159	150	152	2	F	17	1	2+	N/A	International Business	Social Sciences	N/A	N/A	45	B1_2	3.83	2.67	6.5	1.16	1	4.75	5.75	4.33	5.22	5.25	5.5	4.75	5.5	6	5	4	5
SM_PHL_090	PHL	126	116	128	138	1	F	17	1	N/A	N/A	Marketing	Social Sciences	N/A	N/A	44	B1_2	5.17	5.83	11	-0.66	1	1.88	2.88	2	2.44	4.25	2.5	1	1.75	2	5	4	4
SM_PHL_091	PHL	88	104	94	112	1	F	16	1	2+	N/A	Marketing Management	Social Sciences	N/A	N/A	45	B1_2	5.67	4.67	10.34	1	3.5	4.88	5.75	5.56	4.67	5.25	5.75	4.5	5.75	5	6	6	6
SM_PHL_092	PHL	124	108	135	147	1	F	16	1	N/A	N/A	Marketing Management	Social Sciences	N/A	N/A	43	B1_2	5.83	5.17	11	0.66	3	4.5	4.75	4.67	4.22	4.75	4.75	4	5	4	4	4	4
SM_PHL_093	PHL	81	91	77	97	2	F	17	1	2+	N/A	Marketing Management	Social Sciences	N/A	N/A	46	B1_2	5.17	5.17	10.34	0	4.5	4.5	4.5	4.78	4.22	5	4.5	3.75	4.75	2	5	5	5
SM_PHL_094	PHL	121	146	103	114	1	F	16	1	2+	N/A	Marketing	Social Sciences	N/A	N/A	44	B1_2	3.83	4.5	8.33	-0.67	2	4.13	4.25	4.11	3.78	4.75	5	3	4	4	4	4	4
SM_PHL_095	PHL	150	145	154	169	2	F	17	1	N/A	N/A	Marketing	Social Sciences	N/A	N/A	41	B1_2	5	4.83	9.83	0.17	3.5	4.88	5	4.89	4.67	5	5.5	4.25	5	4	5	5	5
SM_PHL_096	PHL	123	129	118	111	2	M	17	1	2+	N/A	Marketing Management	Social Sciences	N/A	N/A	46	B1_2	4.83	4.67	9.5	0.16	5	5.13	5.25	5.56	4.78	4.5	6	4.5	5.75	5	6	6	6
SM_PHL_097	PHL	61	71	98	75	3	M	17	1	N/A	N/A	Marketing	Social Sciences	N/A	N/A	47	B2_0	4.83	5.5	10.33	-0.67	4.5	4.88	4.88	4.89	4.78	5	5	4.5	5	6	5	5	5
SM_PHL_098	PHL	113	120	139	109	1	F	16	1	N/A	N/A	Advertising Management	Humanities	N/A	N/A	46	B1_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SM_PHL_099	PHL	124	85	99	95	3	M	18	1	N/A	N/A	Marketing Management	Social Sciences	N/A	N/A	47	B2_0	4.5	5.5	10	-1	4.5	4.88	4.75	5	4.56	5	5	4.5	4.75	0	0	0	0
SM_PHL_100	PHL	128	127	140	131	2	M	18	1	2+	N/A	Marketing Management	Social Sciences	N/A	N/A	38	B1_2	4.17	4.67	8.84	-0.5	2.5	3.38	3.63	3.78	3	3.5	3.5	3.5	3.5	5	6	6	6
SM_SIN_001	SIN	204	208	191	193	2	M	23	2	0.5	N/A	Psychology	Humanities	N/A	N/A	46	B1_2	4.17	4.5	8.67	-0.33	6	6	6	6	6	6	6	6	6	2	4	5	5
SM_SIN_002	SIN	175	183	179	160	1	M	22	2	1	N/A	Political Science	Social Sciences	N/A	N/A	48	B2_0	4.33	4	8.33	0.33	6	5.13	5	5.22	5.11	5	5	5.25	5	2	5	5	5
